platform,player_id,player_key,fp_player_id,canonical_player_id,fp_key,player,position,nfl_team,team_name,owner,eligible_positions
yahoo,27581,,12123.0,canon:davante adams::WR,davante-adams|WR|,Davante Adams,WR,,MVP Kenny,,"['WR', 'W/R/T']"
yahoo,33966,,20111.0,canon:chris olave::WR,chris-olave|WR|,Chris Olave,WR,,MVP Kenny,,"['WR', 'W/R/T']"
yahoo,40059,,22968.0,canon:jahmyr gibbs::RB,jahmyr-gibbs|RB|,Jahmyr Gibbs,RB,,MVP Kenny,,"['RB', 'W/R/T']"
yahoo,34120,,23059.0,canon:kyren williams::RB,kyren-williams|RB|,Kyren Williams,RB,,MVP Kenny,,"['RB', 'W/R/T']"
yahoo,40064,,22978.0,canon:sam laporta::TE,sam-laporta|TE|,Sam LaPorta,TE,,MVP Kenny,,"['TE', 'W/R/T']"
yahoo,32725,,19245.0,canon:jk dobbins::RB,j-k-dobbins|RB|,J.K. Dobbins,RB,,MVP Kenny,,"['RB', 'W/R/T']"
yahoo,32231,,18598.0,canon:jakobi meyers::WR,jakobi-meyers|WR|,Jakobi Meyers,WR,,MVP Kenny,,"['WR', 'W/R/T']"
yahoo,34104,,23748.0,canon:khalil shakir::WR,khalil-shakir|WR|,Khalil Shakir,WR,,MVP Kenny,,"['WR', 'W/R/T']"
yahoo,40063,,23020.0,canon:jayden reed::WR,jayden-reed|WR|,Jayden Reed,WR,,MVP Kenny,,"['WR', 'W/R/T']"
yahoo,31005,,17246.0,canon:nick chubb::RB,nick-chubb|RB|,Nick Chubb,RB,,MVP Kenny,,"['RB', 'W/R/T']"
yahoo,34107,,24172.0,canon:tyler allgeier::RB,tyler-allgeier|RB|,Tyler Allgeier,RB,,MVP Kenny,,"['RB', 'W/R/T']"
yahoo,34344,,,,,Cameron Dicker,K,,MVP Kenny,,['K']
yahoo,100034,,8120.0,canon:houston texans::DST,houston-texans|DST|,Houston,DEF,,MVP Kenny,,['DEF']
