"player_name","pos","team","rank","ecr","sd","best","worst","player_positions","player_short_name","player_eligibility","player_page_url","player_filename","player_bye_week","player_owned_avg","player_ecr_delta","note","tag","recommendation","pos_rank","r2p_pts","year","pulled_at","source","player","fp_player_id","ros_points","ros_rank","ros_best_rank","ros_worst_rank","ros_avg_rank","ros_sd_rank","ros_ecr_vs_adp","fp_player_slug","team_clean","fp_key","ros_pos_rank"
"Tre' Harris","WR","LAC",72,73.6,5.95,67,84,"WR","T. Harris","WR","https://www.fantasypros.com/nfl/players/tre-harris.php","tre-harris.php","12",20.3,NA,NA,NA,NA,"WR72","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Tre' Harris",26215,NA,72,67,84,NA,5.95,NA,"tre-harris","lac","tre-harris|WR|lac",72
"DeAndre Hopkins","WR","BAL",73,73.8,3.54,69,80,"WR","D. Hopkins","WR","https://www.fantasypros.com/nfl/players/deandre-hopkins.php","deandre-hopkins.php","7",10.6,NA,NA,NA,NA,"WR73","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","DeAndre Hopkins",11606,NA,73,69,80,NA,3.54,NA,"deandre-hopkins","bal","deandre-hopkins|WR|bal",73
"Alec Pierce","WR","IND",74,75.6,4.84,68,83,"WR","A. Pierce","WR","https://www.fantasypros.com/nfl/players/alec-pierce.php","alec-pierce.php","11",6.1,NA,NA,NA,NA,"WR74","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Alec Pierce",23791,NA,74,68,83,NA,4.84,NA,"alec-pierce","ind","alec-pierce|WR|ind",74
"Dont'e Thornton Jr.","WR","LV",75,77,10.02,69,94,"WR","D. Thornton Jr.","WR","https://www.fantasypros.com/nfl/players/donte-thornton-jr.php","donte-thornton-jr.php","8",23.3,13,NA,NA,NA,"WR75","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Dont'e Thornton Jr.",27288,NA,75,69,94,NA,10.02,NA,"dont-e-thornton","lv","dont-e-thornton|WR|lv",75
"Jaylin Noel","WR","HOU",76,78.2,8.38,66,88,"WR","J. Noel","WR","https://www.fantasypros.com/nfl/players/jaylin-noel.php","jaylin-noel.php","6",2.7,NA,NA,NA,NA,"WR76","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Jaylin Noel",27122,NA,76,66,88,NA,8.38,NA,"jaylin-noel","hou","jaylin-noel|WR|hou",76
"Kyle Williams","WR","NE",77,78.2,6.14,70,86,"WR","K. Williams","WR","https://www.fantasypros.com/nfl/players/kyle-williams-wr-2025.php","kyle-williams-wr-2025.php","14",12.9,-8,NA,NA,NA,"WR77","71.4",2025,"2025-09-09T18:09:55Z","fantasypros","Kyle Williams",27487,NA,77,70,86,NA,6.14,NA,"kyle-williams","ne","kyle-williams|WR|ne",77
"Darius Slayton","WR","NYG",78,80.4,2.87,75,83,"WR","D. Slayton","WR","https://www.fantasypros.com/nfl/players/darius-slayton.php","darius-slayton.php","14",4.8,NA,NA,NA,NA,"WR78","68.0",2025,"2025-09-09T18:09:55Z","fantasypros","Darius Slayton",18706,NA,78,75,83,NA,2.87,NA,"darius-slayton","nyg","darius-slayton|WR|nyg",78
"Tory Horton","WR","SEA",79,80.8,8.16,75,97,"WR","T. Horton","WR","https://www.fantasypros.com/nfl/players/tory-horton.php","tory-horton.php","8",4.9,15,NA,NA,NA,"WR79","68.0",2025,"2025-09-09T18:09:55Z","fantasypros","Tory Horton",26022,NA,79,75,97,NA,8.16,NA,"tory-horton","sea","tory-horton|WR|sea",79
"Michael Wilson","WR","ARI",80,81.2,3.37,77,85,"WR","M. Wilson","WR","https://www.fantasypros.com/nfl/players/michael-wilson.php","michael-wilson.php","8",6.6,NA,NA,NA,NA,"WR80","66.3",2025,"2025-09-09T18:09:55Z","fantasypros","Michael Wilson",25333,NA,80,77,85,NA,3.37,NA,"michael-wilson","ari","michael-wilson|WR|ari",80
"Kayshon Boutte","WR","NE",81,84.4,11.07,70,100,"WR","K. Boutte","WR","https://www.fantasypros.com/nfl/players/kayshon-boutte.php","kayshon-boutte.php","14",2.3,NA,NA,NA,NA,"WR81","66.3",2025,"2025-09-09T18:09:55Z","fantasypros","Kayshon Boutte",22989,NA,81,70,100,NA,11.07,NA,"kayshon-boutte","ne","kayshon-boutte|WR|ne",81
"Jack Bech","WR","LV",82,85.2,10.94,69,100,"WR","J. Bech","WR","https://www.fantasypros.com/nfl/players/jack-bech.php","jack-bech.php","8",7.6,-17,NA,NA,NA,"WR82","64.6",2025,"2025-09-09T18:09:55Z","fantasypros","Jack Bech",27224,NA,82,69,100,NA,10.94,NA,"jack-bech","lv","jack-bech|WR|lv",82
"Tyler Lockett","WR","TEN",83,89.4,8.87,78,105,"WR","T. Lockett","WR","https://www.fantasypros.com/nfl/players/tyler-lockett.php","tyler-lockett.php","10",8.7,-10,NA,NA,NA,"WR83","62.9",2025,"2025-09-09T18:09:55Z","fantasypros","Tyler Lockett",13971,NA,83,78,105,NA,8.87,NA,"tyler-lockett","ten","tyler-lockett|WR|ten",83
"Calvin Austin III","WR","PIT",84,90.2,6.14,81,98,"WR","C. Austin III","WR","https://www.fantasypros.com/nfl/players/calvin-austin.php","calvin-austin.php","5",4.4,NA,NA,NA,NA,"WR84","61.2",2025,"2025-09-09T18:09:55Z","fantasypros","Calvin Austin III",23739,NA,84,81,98,NA,6.14,NA,"calvin-austin","pit","calvin-austin|WR|pit",84
"Troy Franklin","WR","DEN",85,79.25,7.56,69,87,"WR","T. Franklin","WR","https://www.fantasypros.com/nfl/players/troy-franklin.php","troy-franklin.php","12",3.2,30,NA,NA,NA,"WR85","61.2",2025,"2025-09-09T18:09:55Z","fantasypros","Troy Franklin",23092,NA,85,69,87,NA,7.56,NA,"troy-franklin","den","troy-franklin|WR|den",85
"Roman Wilson","WR","PIT",86,91.2,4.58,85,99,"WR","R. Wilson","WR","https://www.fantasypros.com/nfl/players/roman-wilson.php","roman-wilson.php","5",3.1,NA,NA,NA,NA,"WR86","59.5",2025,"2025-09-09T18:09:55Z","fantasypros","Roman Wilson",26160,NA,86,85,99,NA,4.58,NA,"roman-wilson","pit","roman-wilson|WR|pit",86
"Dyami Brown","WR","JAC",87,83.25,7.4,71,90,"WR","D. Brown","WR","https://www.fantasypros.com/nfl/players/dyami-brown.php","dyami-brown.php","8",2.8,NA,NA,NA,NA,"WR87","57.8",2025,"2025-09-09T18:09:55Z","fantasypros","Dyami Brown",20113,NA,87,71,90,NA,7.4,NA,"dyami-brown","jac","dyami-brown|WR|jac",87
"Dontayvion Wicks","WR","GB",88,83.75,9.12,72,97,"WR","D. Wicks","WR","https://www.fantasypros.com/nfl/players/dontayvion-wicks.php","dontayvion-wicks.php","5",2.5,NA,NA,NA,NA,"WR88","56.1",2025,"2025-09-09T18:09:55Z","fantasypros","Dontayvion Wicks",24354,NA,88,72,97,NA,9.12,NA,"dontayvion-wicks","gb","dontayvion-wicks|WR|gb",88
"Andrei Iosivas","WR","CIN",89,83.75,4.02,78,88,"WR","A. Iosivas","WR","https://www.fantasypros.com/nfl/players/andrei-iosivas.php","andrei-iosivas.php","10",2.3,NA,NA,NA,NA,"WR89","56.1",2025,"2025-09-09T18:09:55Z","fantasypros","Andrei Iosivas",25335,NA,89,78,88,NA,4.02,NA,"andrei-iosivas","cin","andrei-iosivas|WR|cin",89
"Adonai Mitchell","WR","IND",90,84.5,6.22,75,91,"WR","A. Mitchell","WR","https://www.fantasypros.com/nfl/players/adonai-mitchell.php","adonai-mitchell.php","11",3.3,NA,NA,NA,NA,"WR90","54.4",2025,"2025-09-09T18:09:55Z","fantasypros","Adonai Mitchell",24357,NA,90,75,91,NA,6.22,NA,"adonai-mitchell","ind","adonai-mitchell|WR|ind",90
"Pat Bryant","WR","DEN",91,85.25,7.08,74,93,"WR","P. Bryant","WR","https://www.fantasypros.com/nfl/players/pat-bryant.php","pat-bryant.php","12",5.4,-12,NA,NA,NA,"WR91","54.4",2025,"2025-09-09T18:09:55Z","fantasypros","Pat Bryant",27211,NA,91,74,93,NA,7.08,NA,"pat-bryant","den","pat-bryant|WR|den",91
"Jalen Royals","WR","KC",92,88,9.82,78,101,"WR","J. Royals","WR","https://www.fantasypros.com/nfl/players/jalen-royals.php","jalen-royals.php","10",2.6,NA,NA,NA,NA,"WR92","54.4",2025,"2025-09-09T18:09:55Z","fantasypros","Jalen Royals",27076,NA,92,78,101,NA,9.82,NA,"jalen-royals","kc","jalen-royals|WR|kc",92
"Malik Washington","WR","MIA",93,90.5,2.69,86,93,"WR","M. Washington","WR","https://www.fantasypros.com/nfl/players/malik-washington.php","malik-washington.php","12",2.5,NA,NA,NA,NA,"WR93","54.4",2025,"2025-09-09T18:09:55Z","fantasypros","Malik Washington",26314,NA,93,86,93,NA,2.69,NA,"malik-washington","mia","malik-washington|WR|mia",93
"KaVontae Turpin","WR","DAL",94,91,15.17,67,105,"WR","K. Turpin","WR","https://www.fantasypros.com/nfl/players/kavontae-turpin.php","kavontae-turpin.php","10",2.4,19,NA,NA,NA,"WR94","54.4",2025,"2025-09-09T18:09:55Z","fantasypros","KaVontae Turpin",18520,NA,94,67,105,NA,15.17,NA,"kavontae-turpin","dal","kavontae-turpin|WR|dal",94
"Jaylin Lane","WR","WAS",95,92.75,5.67,83,97,"WR","J. Lane","WR","https://www.fantasypros.com/nfl/players/jaylin-lane.php","jaylin-lane.php","12",1.1,14,NA,NA,NA,"WR95","52.7",2025,"2025-09-09T18:09:55Z","fantasypros","Jaylin Lane",27454,NA,95,83,97,NA,5.67,NA,"jaylin-lane","was","jaylin-lane|WR|was",95
"Jalen McMillan","WR","TB",96,94.75,15.19,80,119,"WR","J. McMillan","WR","https://www.fantasypros.com/nfl/players/jalen-mcmillan.php","jalen-mcmillan.php","9",5.9,NA,NA,NA,NA,"WR96","51.0",2025,"2025-09-09T18:09:55Z","fantasypros","Jalen McMillan",23179,NA,96,80,119,NA,15.19,NA,"jalen-mcmillan","tb","jalen-mcmillan|WR|tb",96
"Tutu Atwell","WR","LAR",97,95.5,11.61,81,113,"WR","T. Atwell","WR","https://www.fantasypros.com/nfl/players/tutu-atwell.php","tutu-atwell.php","8",2.1,19,NA,NA,NA,"WR97","49.3",2025,"2025-09-09T18:09:55Z","fantasypros","Tutu Atwell",20126,NA,97,81,113,NA,11.61,NA,"tutu-atwell","lar","tutu-atwell|WR|lar",97
"Nick Westbrook-Ikhine","WR","MIA",98,105.4,14.21,79,117,"WR","N. Westbrook-Ikhine","WR","https://www.fantasypros.com/nfl/players/nick-westbrook.php","nick-westbrook.php","12",2.2,-11,NA,NA,NA,"WR98","49.3",2025,"2025-09-09T18:09:55Z","fantasypros","Nick Westbrook-Ikhine",19747,NA,98,79,117,NA,14.21,NA,"nick-westbrook-ikhine","mia","nick-westbrook-ikhine|WR|mia",98
"Devaughn Vele","WR","NO",99,98.5,7.83,90,109,"WR","D. Vele","WR","https://www.fantasypros.com/nfl/players/devaughn-vele.php","devaughn-vele.php","11",1.1,-10,NA,NA,NA,"WR99","49.3",2025,"2025-09-09T18:09:55Z","fantasypros","Devaughn Vele",26409,NA,99,90,109,NA,7.83,NA,"devaughn-vele","no","devaughn-vele|WR|no",99
"KeAndre Lambert-Smith","WR","LAC",100,99.25,9.2,87,110,"WR","K. Lambert-Smith","WR","https://www.fantasypros.com/nfl/players/keandre-lambert-smith.php","keandre-lambert-smith.php","12",1.2,16,NA,NA,NA,"WR100","44.2",2025,"2025-09-09T18:09:55Z","fantasypros","KeAndre Lambert-Smith",24372,NA,100,87,110,NA,9.2,NA,"keandre-lambert-smith","lac","keandre-lambert-smith|WR|lac",100
"Brandin Cooks","WR","NO",101,107.4,13.65,87,126,"WR","B. Cooks","WR","https://www.fantasypros.com/nfl/players/brandin-cooks.php","brandin-cooks.php","11",2.1,NA,NA,NA,NA,"WR101","42.5",2025,"2025-09-09T18:09:55Z","fantasypros","Brandin Cooks",12122,NA,101,87,126,NA,13.65,NA,"brandin-cooks","no","brandin-cooks|WR|no",101
"Jalen Nailor","WR","MIN",102,100,10.17,86,112,"WR","J. Nailor","WR","https://www.fantasypros.com/nfl/players/jalen-nailor.php","jalen-nailor.php","6",2.1,NA,NA,NA,NA,"WR102","40.8",2025,"2025-09-09T18:09:55Z","fantasypros","Jalen Nailor",24177,NA,102,86,112,NA,10.17,NA,"jalen-nailor","min","jalen-nailor|WR|min",102
"Josh Reynolds","WR","NYJ",103,103.5,7.76,95,115,"WR","J. Reynolds","WR","https://www.fantasypros.com/nfl/players/josh-reynolds.php","josh-reynolds.php","9",2,16,NA,NA,NA,"WR103","39.1",2025,"2025-09-09T18:09:55Z","fantasypros","Josh Reynolds",16439,NA,103,95,115,NA,7.76,NA,"josh-reynolds","nyj","josh-reynolds|WR|nyj",103
"Ray-Ray McCloud III","WR","ATL",104,103.75,9.31,92,117,"WR","R. McCloud III","WR","https://www.fantasypros.com/nfl/players/ray-ray-mccloud.php","ray-ray-mccloud.php","5",2.5,NA,NA,NA,NA,"WR104","39.1",2025,"2025-09-09T18:09:55Z","fantasypros","Ray-Ray McCloud III",17530,NA,104,92,117,NA,9.31,NA,"ray-ray-mccloud","atl","ray-ray-mccloud|WR|atl",104
"Jalen Tolbert","WR","DAL",105,103.75,4.82,98,109,"WR","J. Tolbert","WR","https://www.fantasypros.com/nfl/players/jalen-tolbert.php","jalen-tolbert.php","10",2,-12,NA,NA,NA,"WR105","39.1",2025,"2025-09-09T18:09:55Z","fantasypros","Jalen Tolbert",23770,NA,105,98,109,NA,4.82,NA,"jalen-tolbert","dal","jalen-tolbert|WR|dal",105
"Tre Tucker","WR","LV",106,92.67,2.05,90,95,"WR","T. Tucker","WR","https://www.fantasypros.com/nfl/players/tre-tucker.php","tre-tucker.php","8",1.8,-13,NA,NA,NA,"WR106","35.7",2025,"2025-09-09T18:09:55Z","fantasypros","Tre Tucker",25337,NA,106,90,95,NA,2.05,NA,"tre-tucker","lv","tre-tucker|WR|lv",106
"Elijah Moore","WR","BUF",107,105.5,4.72,101,113,"WR","E. Moore","WR","https://www.fantasypros.com/nfl/players/elijah-moore.php","elijah-moore.php","7",0.8,-12,NA,NA,NA,"WR107","35.7",2025,"2025-09-09T18:09:55Z","fantasypros","Elijah Moore",20114,NA,107,101,113,NA,4.72,NA,"elijah-moore","buf","elijah-moore|WR|buf",107
"Christian Watson","WR","GB",108,105.75,4.15,100,111,"WR","C. Watson","WR","https://www.fantasypros.com/nfl/players/christian-watson.php","christian-watson.php","5",3.8,NA,NA,NA,NA,"WR108","34.0",2025,"2025-09-09T18:09:55Z","fantasypros","Christian Watson",23886,NA,108,100,111,NA,4.15,NA,"christian-watson","gb","christian-watson|WR|gb",108
"Olamide Zaccheaus","WR","CHI",109,108,9.19,96,120,"WR","O. Zaccheaus","WR","https://www.fantasypros.com/nfl/players/olamide-zaccheaus.php","olamide-zaccheaus.php","5",0.9,24,NA,NA,NA,"WR109","32.3",2025,"2025-09-09T18:09:55Z","fantasypros","Olamide Zaccheaus",18864,NA,109,96,120,NA,9.19,NA,"olamide-zaccheaus","chi","olamide-zaccheaus|WR|chi",109
"Jordan Whittington","WR","LAR",110,109.25,10.35,101,127,"WR","J. Whittington","WR","https://www.fantasypros.com/nfl/players/jordan-whittington.php","jordan-whittington.php","8",1.5,12,NA,NA,NA,"WR110","32.3",2025,"2025-09-09T18:09:55Z","fantasypros","Jordan Whittington",23135,NA,110,101,127,NA,10.35,NA,"jordan-whittington","lar","jordan-whittington|WR|lar",110
"Isaiah Bond","WR","CLE",111,110.75,5.07,104,118,"WR","I. Bond","WR","https://www.fantasypros.com/nfl/players/isaiah-bond.php","isaiah-bond.php","9",1.7,NA,NA,NA,NA,"WR111","30.6",2025,"2025-09-09T18:09:55Z","fantasypros","Isaiah Bond",24371,NA,111,104,118,NA,5.07,NA,"isaiah-bond","cle","isaiah-bond|WR|cle",111
"Hunter Renfrow","WR","CAR",112,111.75,3.11,107,115,"WR","H. Renfrow","WR","https://www.fantasypros.com/nfl/players/hunter-renfrow.php","hunter-renfrow.php","14",1.6,23,NA,NA,NA,"WR112","28.9",2025,"2025-09-09T18:09:55Z","fantasypros","Hunter Renfrow",18345,NA,112,107,115,NA,3.11,NA,"hunter-renfrow","car","hunter-renfrow|WR|car",112
"Jahan Dotson","WR","PHI",113,107.33,3.86,102,111,"WR","J. Dotson","WR","https://www.fantasypros.com/nfl/players/jahan-dotson.php","jahan-dotson.php","9",1.1,17,NA,NA,NA,"WR113","27.2",2025,"2025-09-09T18:09:55Z","fantasypros","Jahan Dotson",23101,NA,113,102,111,NA,3.86,NA,"jahan-dotson","phi","jahan-dotson|WR|phi",113
"Jamari Thrash","WR","CLE",114,107.67,8.38,99,119,"WR","J. Thrash","WR","https://www.fantasypros.com/nfl/players/jamari-thrash.php","jamari-thrash.php","9",0.7,27,NA,NA,NA,"WR114","25.5",2025,"2025-09-09T18:09:55Z","fantasypros","Jamari Thrash",26162,NA,114,99,119,NA,8.38,NA,"jamari-thrash","cle","jamari-thrash|WR|cle",114
"JuJu Smith-Schuster","WR","KC",115,110.67,10.34,101,125,"WR","J. Smith-Schuster","WR","https://www.fantasypros.com/nfl/players/juju-smith-schuster.php","juju-smith-schuster.php","10",1.2,20,NA,NA,NA,"WR115","25.5",2025,"2025-09-09T18:09:55Z","fantasypros","JuJu Smith-Schuster",16427,NA,115,101,125,NA,10.34,NA,"juju-smith-schuster","kc","juju-smith-schuster|WR|kc",115
"Tyquan Thornton","WR","KC",116,111,9.42,102,124,"WR","T. Thornton","WR","https://www.fantasypros.com/nfl/players/tyquan-thornton.php","tyquan-thornton.php","10",0.6,17,NA,NA,NA,"WR116","25.5",2025,"2025-09-09T18:09:55Z","fantasypros","Tyquan Thornton",22913,NA,116,102,124,NA,9.42,NA,"tyquan-thornton","kc","tyquan-thornton|WR|kc",116
"Noah Brown","WR","WAS",117,112.33,1.7,110,114,"WR","N. Brown","WR","https://www.fantasypros.com/nfl/players/noah-brown.php","noah-brown.php","12",1.1,NA,NA,NA,NA,"WR117","23.8",2025,"2025-09-09T18:09:55Z","fantasypros","Noah Brown",16443,NA,117,110,114,NA,1.7,NA,"noah-brown","was","noah-brown|WR|was",117
"Parker Washington","WR","JAC",118,114.67,8.73,103,124,"WR","P. Washington","WR","https://www.fantasypros.com/nfl/players/parker-washington.php","parker-washington.php","8",0.7,-13,NA,NA,NA,"WR118","22.1",2025,"2025-09-09T18:09:55Z","fantasypros","Parker Washington",23106,NA,118,103,124,NA,8.73,NA,"parker-washington","jac","parker-washington|WR|jac",118
"Mack Hollins","WR","NE",119,116.67,4.11,112,122,"WR","M. Hollins","WR","https://www.fantasypros.com/nfl/players/mack-hollins.php","mack-hollins.php","14",0.9,NA,NA,NA,NA,"WR119","22.1",2025,"2025-09-09T18:09:55Z","fantasypros","Mack Hollins",16489,NA,119,112,122,NA,4.11,NA,"mack-hollins","ne","mack-hollins|WR|ne",119
"Demarcus Robinson","WR","SF",120,109.5,10.5,99,120,"WR","D. Robinson","WR","https://www.fantasypros.com/nfl/players/demarcus-robinson.php","demarcus-robinson.php","14",1.1,NA,NA,NA,NA,"WR120","20.4",2025,"2025-09-09T18:09:55Z","fantasypros","Demarcus Robinson",15665,NA,120,99,120,NA,10.5,NA,"demarcus-robinson","sf","demarcus-robinson|WR|sf",120
"Van Jefferson","WR","TEN",121,121.67,12.92,108,139,"WR","V. Jefferson","WR","https://www.fantasypros.com/nfl/players/van-jefferson.php","van-jefferson.php","10",0.7,29,NA,NA,NA,"WR121","20.4",2025,"2025-09-09T18:09:55Z","fantasypros","Van Jefferson",19483,NA,121,108,139,NA,12.92,NA,"van-jefferson","ten","van-jefferson|WR|ten",121
"Savion Williams","WR","GB",122,122.67,8.34,111,130,"WR","S. Williams","WR","https://www.fantasypros.com/nfl/players/savion-williams.php","savion-williams.php","5",0.7,NA,NA,NA,NA,"WR122","18.7",2025,"2025-09-09T18:09:55Z","fantasypros","Savion Williams",27144,NA,122,111,130,NA,8.34,NA,"savion-williams","gb","savion-williams|WR|gb",122
"Efton Chism III","WR","NE",123,118,10,108,128,"WR","E. Chism III","WR","https://www.fantasypros.com/nfl/players/efton-chismi.php","efton-chismi.php","14",1.5,NA,NA,NA,NA,"WR123","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Efton Chism III",27445,NA,123,108,128,NA,10,NA,"efton-chism","ne","efton-chism|WR|ne",123
"Chimere Dike","WR","TEN",124,131.67,22.45,104,159,"WR","C. Dike","WR","https://www.fantasypros.com/nfl/players/chimere-dike.php","chimere-dike.php","10",0.6,NA,NA,NA,NA,"WR124","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Chimere Dike",27315,NA,124,104,159,NA,22.45,NA,"chimere-dike","ten","chimere-dike|WR|ten",124
"Tim Patrick","WR","JAC",125,128.67,14.38,110,145,"WR","T. Patrick","WR","https://www.fantasypros.com/nfl/players/tim-patrick.php","tim-patrick.php","8",1.1,-28,NA,NA,NA,"WR125","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Tim Patrick",16556,NA,125,110,145,NA,14.38,NA,"tim-patrick","jac","tim-patrick|WR|jac",125
"Gabe Davis","WR","BUF",126,124,1,123,125,"WR","G. Davis","WR","https://www.fantasypros.com/nfl/players/gabriel-davis.php","gabriel-davis.php","7",1.1,NA,NA,NA,NA,"WR126","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Gabe Davis",19398,NA,126,123,125,NA,1,NA,"gabe-davis","buf","gabe-davis|WR|buf",126
"John Metchie III","WR","PHI",127,112,0,112,112,"WR","J. Metchie III","WR","https://www.fantasypros.com/nfl/players/john-metchie.php","john-metchie.php","9",0.8,-13,NA,NA,NA,"WR127","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","John Metchie III",22895,NA,127,112,112,NA,0,NA,"john-metchie","phi","john-metchie|WR|phi",127
"Mitchell Tinsley","WR","CIN",128,116,0,116,116,"WR","M. Tinsley","WR","https://www.fantasypros.com/nfl/players/mitchell-tinsley.php","mitchell-tinsley.php","10",0.7,29,NA,NA,NA,"WR128","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Mitchell Tinsley",24370,NA,128,116,116,NA,0,NA,"mitchell-tinsley","cin","mitchell-tinsley|WR|cin",128
"Curtis Samuel","WR","BUF",129,137.67,15.97,119,158,"WR","C. Samuel","WR","https://www.fantasypros.com/nfl/players/curtis-samuel.php","curtis-samuel.php","7",1.1,NA,NA,NA,NA,"WR129","17.0",2025,"2025-09-09T18:09:55Z","fantasypros","Curtis Samuel",16434,NA,129,119,158,NA,15.97,NA,"curtis-samuel","buf","curtis-samuel|WR|buf",129
"DeAndre Carter","WR","CLE",130,118,0,118,118,"WR","D. Carter","WR","https://www.fantasypros.com/nfl/players/deandre-carter.php","deandre-carter.php","9",0,NA,NA,NA,NA,"WR130","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","DeAndre Carter",14103,NA,130,118,118,NA,0,NA,"deandre-carter","cle","deandre-carter|WR|cle",130
"Tyrell Shavers","WR","BUF",131,120,0,120,120,"WR","T. Shavers","WR","https://www.fantasypros.com/nfl/players/tyrell-shavers.php","tyrell-shavers.php","7",0.1,26,NA,NA,NA,"WR131","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Tyrell Shavers",25813,NA,131,120,120,NA,0,NA,"tyrell-shavers","buf","tyrell-shavers|WR|buf",131
"Tez Johnson","WR","TB",132,129,1,128,130,"WR","T. Johnson","WR","https://www.fantasypros.com/nfl/players/tez-johnson.php","tez-johnson.php","9",0.7,-21,NA,NA,NA,"WR132","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Tez Johnson",27147,NA,132,128,130,NA,1,NA,"tez-johnson","tb","tez-johnson|WR|tb",132
"Kendrick Bourne","WR","SF",133,121,0,121,121,"WR","K. Bourne","WR","https://www.fantasypros.com/nfl/players/kendrick-bourne.php","kendrick-bourne.php","14",0.7,18,NA,NA,NA,"WR133","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Kendrick Bourne",17066,NA,133,121,121,NA,0,NA,"kendrick-bourne","sf","kendrick-bourne|WR|sf",133
"Tyler Johnson","WR","NYJ",134,121,0,121,121,"WR","T. Johnson","WR","https://www.fantasypros.com/nfl/players/tyler-johnson.php","tyler-johnson.php","9",1.1,NA,NA,NA,NA,"WR134","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Tyler Johnson",18633,NA,134,121,121,NA,0,NA,"tyler-johnson","nyj","tyler-johnson|WR|nyj",134
"Zay Jones","WR","ARI",135,134.5,12.5,122,147,"WR","Z. Jones","WR","https://www.fantasypros.com/nfl/players/zay-jones.php","zay-jones.php","8",0.6,NA,NA,NA,NA,"WR135","13.6",2025,"2025-09-09T18:09:55Z","fantasypros","Zay Jones",16431,NA,135,122,147,NA,12.5,NA,"zay-jones","ari","zay-jones|WR|ari",135
"Xavier Hutchinson","WR","HOU",136,123,0,123,123,"WR","X. Hutchinson","WR","https://www.fantasypros.com/nfl/players/xavier-hutchinson.php","xavier-hutchinson.php","6",0.6,NA,NA,NA,NA,"WR136","11.9",2025,"2025-09-09T18:09:55Z","fantasypros","Xavier Hutchinson",25332,NA,136,123,123,NA,0,NA,"xavier-hutchinson","hou","xavier-hutchinson|WR|hou",136
"Sterling Shepard","WR","TB",137,130.5,4.5,126,135,"WR","S. Shepard","WR","https://www.fantasypros.com/nfl/players/sterling-shepard.php","sterling-shepard.php","9",1,26,NA,NA,NA,"WR137","11.9",2025,"2025-09-09T18:09:55Z","fantasypros","Sterling Shepard",15569,NA,137,126,135,NA,4.5,NA,"sterling-shepard","tb","sterling-shepard|WR|tb",137
"Jimmy Horn Jr.","WR","CAR",138,129,0,129,129,"WR","J. Horn Jr.","WR","https://www.fantasypros.com/nfl/players/jimmy-horn-jr.php","jimmy-horn-jr.php","14",0.8,NA,NA,NA,NA,"WR138","8.5",2025,"2025-09-09T18:09:55Z","fantasypros","Jimmy Horn Jr.",27294,NA,138,129,129,NA,0,NA,"jimmy-horn","car","jimmy-horn|WR|car",138
"Jalin Hyatt","WR","NYG",139,133.5,0.5,133,134,"WR","J. Hyatt","WR","https://www.fantasypros.com/nfl/players/jalin-hyatt.php","jalin-hyatt.php","14",1,NA,NA,NA,NA,"WR139","8.5",2025,"2025-09-09T18:09:55Z","fantasypros","Jalin Hyatt",25251,NA,139,133,134,NA,0.5,NA,"jalin-hyatt","nyg","jalin-hyatt|WR|nyg",139
"Luke McCaffrey","WR","WAS",140,135,6,129,141,"WR","L. McCaffrey","WR","https://www.fantasypros.com/nfl/players/luke-mccaffrey.php","luke-mccaffrey.php","12",0.8,NA,NA,NA,NA,"WR140","8.5",2025,"2025-09-09T18:09:55Z","fantasypros","Luke McCaffrey",26328,NA,140,129,141,NA,6,NA,"luke-mccaffrey","was","luke-mccaffrey|WR|was",140
"Skyy Moore","WR","SF",141,131,0,131,131,"WR","S. Moore","WR","https://www.fantasypros.com/nfl/players/skyy-moore.php","skyy-moore.php","14",1.9,NA,NA,NA,NA,"WR141","8.5",2025,"2025-09-09T18:09:55Z","fantasypros","Skyy Moore",23905,NA,141,131,131,NA,0,NA,"skyy-moore","sf","skyy-moore|WR|sf",141
"Xavier Restrepo","WR","TEN",142,132,0,132,132,"WR","X. Restrepo","WR","https://www.fantasypros.com/nfl/players/xavier-restrepo.php","xavier-restrepo.php","10",1,-42,NA,NA,NA,"WR142","6.8",2025,"2025-09-09T18:09:55Z","fantasypros","Xavier Restrepo",27066,NA,142,132,132,NA,0,NA,"xavier-restrepo","ten","xavier-restrepo|WR|ten",142
